timestep,reward
4.775000000000000000e+03,6.700000000000000000e+01
4.799000000000000000e+03,2.400000000000000000e+01
4.825000000000000000e+03,2.600000000000000000e+01
4.841000000000000000e+03,1.600000000000000000e+01
4.859000000000000000e+03,1.800000000000000000e+01
4.891000000000000000e+03,3.200000000000000000e+01
4.923000000000000000e+03,3.200000000000000000e+01
4.941000000000000000e+03,1.800000000000000000e+01
4.982000000000000000e+03,4.100000000000000000e+01
5.043000000000000000e+03,6.100000000000000000e+01
5.130000000000000000e+03,8.700000000000000000e+01
5.151000000000000000e+03,2.100000000000000000e+01
5.205000000000000000e+03,5.400000000000000000e+01
5.227000000000000000e+03,2.200000000000000000e+01
5.244000000000000000e+03,1.700000000000000000e+01
5.277000000000000000e+03,3.300000000000000000e+01
5.342000000000000000e+03,6.500000000000000000e+01
5.378000000000000000e+03,3.600000000000000000e+01
5.417000000000000000e+03,3.900000000000000000e+01
5.439000000000000000e+03,2.200000000000000000e+01
5.454000000000000000e+03,1.500000000000000000e+01
5.479000000000000000e+03,2.500000000000000000e+01
5.492000000000000000e+03,1.300000000000000000e+01
5.508000000000000000e+03,1.600000000000000000e+01
5.598000000000000000e+03,9.000000000000000000e+01
5.647000000000000000e+03,4.900000000000000000e+01
5.714000000000000000e+03,6.700000000000000000e+01
5.727000000000000000e+03,1.300000000000000000e+01
5.750000000000000000e+03,2.300000000000000000e+01
5.761000000000000000e+03,1.100000000000000000e+01
5.781000000000000000e+03,2.000000000000000000e+01
5.808000000000000000e+03,2.700000000000000000e+01
5.827000000000000000e+03,1.900000000000000000e+01
5.901000000000000000e+03,7.400000000000000000e+01
5.916000000000000000e+03,1.500000000000000000e+01
5.928000000000000000e+03,1.200000000000000000e+01
5.947000000000000000e+03,1.900000000000000000e+01
6.021000000000000000e+03,7.400000000000000000e+01
6.047000000000000000e+03,2.600000000000000000e+01
6.075000000000000000e+03,2.800000000000000000e+01
6.124000000000000000e+03,4.900000000000000000e+01
6.178000000000000000e+03,5.400000000000000000e+01
6.194000000000000000e+03,1.600000000000000000e+01
6.242000000000000000e+03,4.800000000000000000e+01
6.290000000000000000e+03,4.800000000000000000e+01
6.344000000000000000e+03,5.400000000000000000e+01
6.388000000000000000e+03,4.400000000000000000e+01
6.456000000000000000e+03,6.800000000000000000e+01
6.487000000000000000e+03,3.100000000000000000e+01
6.541000000000000000e+03,5.400000000000000000e+01
6.597000000000000000e+03,5.600000000000000000e+01
6.669000000000000000e+03,7.200000000000000000e+01
6.777000000000000000e+03,1.080000000000000000e+02
6.810000000000000000e+03,3.300000000000000000e+01
6.857000000000000000e+03,4.700000000000000000e+01
6.910000000000000000e+03,5.300000000000000000e+01
6.924000000000000000e+03,1.400000000000000000e+01
6.954000000000000000e+03,3.000000000000000000e+01
7.008000000000000000e+03,5.400000000000000000e+01
7.046000000000000000e+03,3.800000000000000000e+01
7.098000000000000000e+03,5.200000000000000000e+01
7.143000000000000000e+03,4.500000000000000000e+01
7.204000000000000000e+03,6.100000000000000000e+01
7.233000000000000000e+03,2.900000000000000000e+01
7.297000000000000000e+03,6.400000000000000000e+01
7.353000000000000000e+03,5.600000000000000000e+01
7.409000000000000000e+03,5.600000000000000000e+01
7.466000000000000000e+03,5.700000000000000000e+01
7.498000000000000000e+03,3.200000000000000000e+01
7.592000000000000000e+03,9.400000000000000000e+01
7.608000000000000000e+03,1.600000000000000000e+01
7.666000000000000000e+03,5.800000000000000000e+01
7.710000000000000000e+03,4.400000000000000000e+01
7.768000000000000000e+03,5.800000000000000000e+01
7.823000000000000000e+03,5.500000000000000000e+01
7.953000000000000000e+03,1.300000000000000000e+02
8.040000000000000000e+03,8.700000000000000000e+01
8.054000000000000000e+03,1.400000000000000000e+01
8.092000000000000000e+03,3.800000000000000000e+01
8.162000000000000000e+03,7.000000000000000000e+01
8.207000000000000000e+03,4.500000000000000000e+01
8.225000000000000000e+03,1.800000000000000000e+01
8.292000000000000000e+03,6.700000000000000000e+01
8.367000000000000000e+03,7.500000000000000000e+01
8.390000000000000000e+03,2.300000000000000000e+01
8.418000000000000000e+03,2.800000000000000000e+01
8.465000000000000000e+03,4.700000000000000000e+01
8.493000000000000000e+03,2.800000000000000000e+01
8.537000000000000000e+03,4.400000000000000000e+01
8.589000000000000000e+03,5.200000000000000000e+01
8.636000000000000000e+03,4.700000000000000000e+01
8.735000000000000000e+03,9.900000000000000000e+01
8.768000000000000000e+03,3.300000000000000000e+01
8.816000000000000000e+03,4.800000000000000000e+01
8.843000000000000000e+03,2.700000000000000000e+01
8.867000000000000000e+03,2.400000000000000000e+01
8.923000000000000000e+03,5.600000000000000000e+01
9.020000000000000000e+03,9.700000000000000000e+01
9.054000000000000000e+03,3.400000000000000000e+01
9.076000000000000000e+03,2.200000000000000000e+01
9.129000000000000000e+03,5.300000000000000000e+01
9.175000000000000000e+03,4.600000000000000000e+01
9.217000000000000000e+03,4.200000000000000000e+01
9.246000000000000000e+03,2.900000000000000000e+01
9.262000000000000000e+03,1.600000000000000000e+01
9.349000000000000000e+03,8.700000000000000000e+01
9.407000000000000000e+03,5.800000000000000000e+01
9.488000000000000000e+03,8.100000000000000000e+01
9.533000000000000000e+03,4.500000000000000000e+01
9.575000000000000000e+03,4.200000000000000000e+01
9.602000000000000000e+03,2.700000000000000000e+01
9.694000000000000000e+03,9.200000000000000000e+01
9.723000000000000000e+03,2.900000000000000000e+01
9.780000000000000000e+03,5.700000000000000000e+01
9.810000000000000000e+03,3.000000000000000000e+01
9.841000000000000000e+03,3.100000000000000000e+01
9.855000000000000000e+03,1.400000000000000000e+01
9.866000000000000000e+03,1.100000000000000000e+01
9.927000000000000000e+03,6.100000000000000000e+01
1.000100000000000000e+04,7.400000000000000000e+01
1.003100000000000000e+04,3.000000000000000000e+01
1.006400000000000000e+04,3.300000000000000000e+01
1.010400000000000000e+04,4.000000000000000000e+01
1.021700000000000000e+04,1.130000000000000000e+02
1.029000000000000000e+04,7.300000000000000000e+01
1.030200000000000000e+04,1.200000000000000000e+01
1.033500000000000000e+04,3.300000000000000000e+01
1.037400000000000000e+04,3.900000000000000000e+01
1.042100000000000000e+04,4.700000000000000000e+01
1.047400000000000000e+04,5.300000000000000000e+01
1.053200000000000000e+04,5.800000000000000000e+01
1.060600000000000000e+04,7.400000000000000000e+01
1.062500000000000000e+04,1.900000000000000000e+01
1.068500000000000000e+04,6.000000000000000000e+01
1.072700000000000000e+04,4.200000000000000000e+01
1.079100000000000000e+04,6.400000000000000000e+01
1.090500000000000000e+04,1.140000000000000000e+02
1.093200000000000000e+04,2.700000000000000000e+01
1.096700000000000000e+04,3.500000000000000000e+01
1.107700000000000000e+04,1.100000000000000000e+02
1.112200000000000000e+04,4.500000000000000000e+01
1.120300000000000000e+04,8.100000000000000000e+01
1.132200000000000000e+04,1.190000000000000000e+02
1.138800000000000000e+04,6.600000000000000000e+01
1.142900000000000000e+04,4.100000000000000000e+01
1.146000000000000000e+04,3.100000000000000000e+01
1.150700000000000000e+04,4.700000000000000000e+01
1.157000000000000000e+04,6.300000000000000000e+01
1.158200000000000000e+04,1.200000000000000000e+01
1.164000000000000000e+04,5.800000000000000000e+01
1.166300000000000000e+04,2.300000000000000000e+01
1.170000000000000000e+04,3.700000000000000000e+01
1.173200000000000000e+04,3.200000000000000000e+01
1.174500000000000000e+04,1.300000000000000000e+01
1.177000000000000000e+04,2.500000000000000000e+01
1.181200000000000000e+04,4.200000000000000000e+01
1.184100000000000000e+04,2.900000000000000000e+01
1.188700000000000000e+04,4.600000000000000000e+01
1.194600000000000000e+04,5.900000000000000000e+01
1.199000000000000000e+04,4.400000000000000000e+01
1.201500000000000000e+04,2.500000000000000000e+01
1.207600000000000000e+04,6.100000000000000000e+01
1.213600000000000000e+04,6.000000000000000000e+01
1.217300000000000000e+04,3.700000000000000000e+01
1.220900000000000000e+04,3.600000000000000000e+01
1.227400000000000000e+04,6.500000000000000000e+01
1.230300000000000000e+04,2.900000000000000000e+01
1.232800000000000000e+04,2.500000000000000000e+01
1.235700000000000000e+04,2.900000000000000000e+01
1.242000000000000000e+04,6.300000000000000000e+01
1.246800000000000000e+04,4.800000000000000000e+01
1.249500000000000000e+04,2.700000000000000000e+01
1.255600000000000000e+04,6.100000000000000000e+01
1.258700000000000000e+04,3.100000000000000000e+01
1.263900000000000000e+04,5.200000000000000000e+01
1.267500000000000000e+04,3.600000000000000000e+01
1.268500000000000000e+04,1.000000000000000000e+01
1.272000000000000000e+04,3.500000000000000000e+01
1.279100000000000000e+04,7.100000000000000000e+01
1.280600000000000000e+04,1.500000000000000000e+01
1.291900000000000000e+04,1.130000000000000000e+02
1.298100000000000000e+04,6.200000000000000000e+01
1.302100000000000000e+04,4.000000000000000000e+01
1.307100000000000000e+04,5.000000000000000000e+01
1.312400000000000000e+04,5.300000000000000000e+01
1.317000000000000000e+04,4.600000000000000000e+01
1.320600000000000000e+04,3.600000000000000000e+01
1.329100000000000000e+04,8.500000000000000000e+01
1.336800000000000000e+04,7.700000000000000000e+01
1.339000000000000000e+04,2.200000000000000000e+01
1.343100000000000000e+04,4.100000000000000000e+01
1.347400000000000000e+04,4.300000000000000000e+01
1.356500000000000000e+04,9.100000000000000000e+01
1.360000000000000000e+04,3.500000000000000000e+01
1.367600000000000000e+04,7.600000000000000000e+01
1.371700000000000000e+04,4.100000000000000000e+01
1.374100000000000000e+04,2.400000000000000000e+01
1.384300000000000000e+04,1.020000000000000000e+02
1.388900000000000000e+04,4.600000000000000000e+01
1.393200000000000000e+04,4.300000000000000000e+01
1.401300000000000000e+04,8.100000000000000000e+01
1.407200000000000000e+04,5.900000000000000000e+01
1.409400000000000000e+04,2.200000000000000000e+01
1.415300000000000000e+04,5.900000000000000000e+01
1.419500000000000000e+04,4.200000000000000000e+01
1.422900000000000000e+04,3.400000000000000000e+01
1.426200000000000000e+04,3.300000000000000000e+01
1.429800000000000000e+04,3.600000000000000000e+01
1.438200000000000000e+04,8.400000000000000000e+01
1.440900000000000000e+04,2.700000000000000000e+01
1.449300000000000000e+04,8.400000000000000000e+01
1.455300000000000000e+04,6.000000000000000000e+01
1.461000000000000000e+04,5.700000000000000000e+01
1.465800000000000000e+04,4.800000000000000000e+01
1.472400000000000000e+04,6.600000000000000000e+01
1.476200000000000000e+04,3.800000000000000000e+01
1.478800000000000000e+04,2.600000000000000000e+01
1.489000000000000000e+04,1.020000000000000000e+02
1.490300000000000000e+04,1.300000000000000000e+01
1.495900000000000000e+04,5.600000000000000000e+01
1.500400000000000000e+04,4.500000000000000000e+01
1.508300000000000000e+04,7.900000000000000000e+01
1.514500000000000000e+04,6.200000000000000000e+01
1.519400000000000000e+04,4.900000000000000000e+01
1.523600000000000000e+04,4.200000000000000000e+01
1.529600000000000000e+04,6.000000000000000000e+01
1.532600000000000000e+04,3.000000000000000000e+01
1.539200000000000000e+04,6.600000000000000000e+01
1.544500000000000000e+04,5.300000000000000000e+01
1.551000000000000000e+04,6.500000000000000000e+01
1.555900000000000000e+04,4.900000000000000000e+01
1.562800000000000000e+04,6.900000000000000000e+01
1.566800000000000000e+04,4.000000000000000000e+01
1.577000000000000000e+04,1.020000000000000000e+02
1.580300000000000000e+04,3.300000000000000000e+01
1.592600000000000000e+04,1.230000000000000000e+02
1.597100000000000000e+04,4.500000000000000000e+01
1.599600000000000000e+04,2.500000000000000000e+01
1.604900000000000000e+04,5.300000000000000000e+01
1.606300000000000000e+04,1.400000000000000000e+01
1.610600000000000000e+04,4.300000000000000000e+01
1.619300000000000000e+04,8.700000000000000000e+01
1.626800000000000000e+04,7.500000000000000000e+01
1.633200000000000000e+04,6.400000000000000000e+01
1.637400000000000000e+04,4.200000000000000000e+01
1.639000000000000000e+04,1.600000000000000000e+01
1.644200000000000000e+04,5.200000000000000000e+01
1.646600000000000000e+04,2.400000000000000000e+01
1.653000000000000000e+04,6.400000000000000000e+01
1.656200000000000000e+04,3.200000000000000000e+01
1.664000000000000000e+04,7.800000000000000000e+01
1.669000000000000000e+04,5.000000000000000000e+01
1.671200000000000000e+04,2.200000000000000000e+01
1.679200000000000000e+04,8.000000000000000000e+01
1.684100000000000000e+04,4.900000000000000000e+01
1.691300000000000000e+04,7.200000000000000000e+01
1.696500000000000000e+04,5.200000000000000000e+01
1.701900000000000000e+04,5.400000000000000000e+01
1.705500000000000000e+04,3.600000000000000000e+01
1.710000000000000000e+04,4.500000000000000000e+01
1.715700000000000000e+04,5.700000000000000000e+01
1.718000000000000000e+04,2.300000000000000000e+01
1.722500000000000000e+04,4.500000000000000000e+01
1.725100000000000000e+04,2.600000000000000000e+01
1.730700000000000000e+04,5.600000000000000000e+01
1.734000000000000000e+04,3.300000000000000000e+01
1.740400000000000000e+04,6.400000000000000000e+01
1.742500000000000000e+04,2.100000000000000000e+01
1.750900000000000000e+04,8.400000000000000000e+01
1.752000000000000000e+04,1.100000000000000000e+01
1.754400000000000000e+04,2.400000000000000000e+01
1.763000000000000000e+04,8.600000000000000000e+01
1.765400000000000000e+04,2.400000000000000000e+01
1.767700000000000000e+04,2.300000000000000000e+01
1.775500000000000000e+04,7.800000000000000000e+01
1.781000000000000000e+04,5.500000000000000000e+01
1.785400000000000000e+04,4.400000000000000000e+01
1.787500000000000000e+04,2.100000000000000000e+01
1.793700000000000000e+04,6.200000000000000000e+01
1.803000000000000000e+04,9.300000000000000000e+01
1.808900000000000000e+04,5.900000000000000000e+01
1.812700000000000000e+04,3.800000000000000000e+01
1.821500000000000000e+04,8.800000000000000000e+01
1.830800000000000000e+04,9.300000000000000000e+01
1.835000000000000000e+04,4.200000000000000000e+01
1.841600000000000000e+04,6.600000000000000000e+01
1.844700000000000000e+04,3.100000000000000000e+01
1.851500000000000000e+04,6.800000000000000000e+01
1.854000000000000000e+04,2.500000000000000000e+01
1.859300000000000000e+04,5.300000000000000000e+01
1.861200000000000000e+04,1.900000000000000000e+01
1.863600000000000000e+04,2.400000000000000000e+01
1.866400000000000000e+04,2.800000000000000000e+01
1.868300000000000000e+04,1.900000000000000000e+01
1.873000000000000000e+04,4.700000000000000000e+01
1.877600000000000000e+04,4.600000000000000000e+01
1.880300000000000000e+04,2.700000000000000000e+01
1.886100000000000000e+04,5.800000000000000000e+01
1.891400000000000000e+04,5.300000000000000000e+01
1.893500000000000000e+04,2.100000000000000000e+01
1.896400000000000000e+04,2.900000000000000000e+01
1.901700000000000000e+04,5.300000000000000000e+01
1.915800000000000000e+04,1.410000000000000000e+02
1.920500000000000000e+04,4.700000000000000000e+01
1.930000000000000000e+04,9.500000000000000000e+01
1.938500000000000000e+04,8.500000000000000000e+01
1.945300000000000000e+04,6.800000000000000000e+01
1.956700000000000000e+04,1.140000000000000000e+02
1.960200000000000000e+04,3.500000000000000000e+01
1.963000000000000000e+04,2.800000000000000000e+01
1.968700000000000000e+04,5.700000000000000000e+01
1.973200000000000000e+04,4.500000000000000000e+01
1.976000000000000000e+04,2.800000000000000000e+01
1.977000000000000000e+04,1.000000000000000000e+01
1.981400000000000000e+04,4.400000000000000000e+01
1.983700000000000000e+04,2.300000000000000000e+01
1.989000000000000000e+04,5.300000000000000000e+01
1.990300000000000000e+04,1.300000000000000000e+01
1.995200000000000000e+04,4.900000000000000000e+01
1.998300000000000000e+04,3.100000000000000000e+01
2.000400000000000000e+04,2.100000000000000000e+01
2.005400000000000000e+04,5.000000000000000000e+01
2.009500000000000000e+04,4.100000000000000000e+01
2.014600000000000000e+04,5.100000000000000000e+01
2.022300000000000000e+04,7.700000000000000000e+01
2.027000000000000000e+04,4.700000000000000000e+01
2.033200000000000000e+04,6.200000000000000000e+01
2.041000000000000000e+04,7.800000000000000000e+01
2.044100000000000000e+04,3.100000000000000000e+01
2.050300000000000000e+04,6.200000000000000000e+01
2.054400000000000000e+04,4.100000000000000000e+01
2.059100000000000000e+04,4.700000000000000000e+01
2.063400000000000000e+04,4.300000000000000000e+01
2.066600000000000000e+04,3.200000000000000000e+01
2.069000000000000000e+04,2.400000000000000000e+01
2.071300000000000000e+04,2.300000000000000000e+01
2.078200000000000000e+04,6.900000000000000000e+01
2.083600000000000000e+04,5.400000000000000000e+01
2.086500000000000000e+04,2.900000000000000000e+01
2.091600000000000000e+04,5.100000000000000000e+01
2.094100000000000000e+04,2.500000000000000000e+01
2.101500000000000000e+04,7.400000000000000000e+01
2.103800000000000000e+04,2.300000000000000000e+01
2.106800000000000000e+04,3.000000000000000000e+01
2.110900000000000000e+04,4.100000000000000000e+01
2.118600000000000000e+04,7.700000000000000000e+01
2.122900000000000000e+04,4.300000000000000000e+01
2.125900000000000000e+04,3.000000000000000000e+01
2.131800000000000000e+04,5.900000000000000000e+01
2.142500000000000000e+04,1.070000000000000000e+02
2.147600000000000000e+04,5.100000000000000000e+01
2.151900000000000000e+04,4.300000000000000000e+01
2.160500000000000000e+04,8.600000000000000000e+01
2.163900000000000000e+04,3.400000000000000000e+01
2.170000000000000000e+04,6.100000000000000000e+01
2.176800000000000000e+04,6.800000000000000000e+01
2.188100000000000000e+04,1.130000000000000000e+02
2.192600000000000000e+04,4.500000000000000000e+01
2.195200000000000000e+04,2.600000000000000000e+01
2.198000000000000000e+04,2.800000000000000000e+01
2.201200000000000000e+04,3.200000000000000000e+01
2.204900000000000000e+04,3.700000000000000000e+01
2.212300000000000000e+04,7.400000000000000000e+01
2.214500000000000000e+04,2.200000000000000000e+01
2.218800000000000000e+04,4.300000000000000000e+01
2.226000000000000000e+04,7.200000000000000000e+01
2.230400000000000000e+04,4.400000000000000000e+01
2.234200000000000000e+04,3.800000000000000000e+01
2.246000000000000000e+04,1.180000000000000000e+02
2.250200000000000000e+04,4.200000000000000000e+01
2.254400000000000000e+04,4.200000000000000000e+01
2.260700000000000000e+04,6.300000000000000000e+01
2.269500000000000000e+04,8.800000000000000000e+01
2.274000000000000000e+04,4.500000000000000000e+01
2.277500000000000000e+04,3.500000000000000000e+01
2.282500000000000000e+04,5.000000000000000000e+01
2.292400000000000000e+04,9.900000000000000000e+01
2.297800000000000000e+04,5.400000000000000000e+01
2.301400000000000000e+04,3.600000000000000000e+01
2.306400000000000000e+04,5.000000000000000000e+01
2.310900000000000000e+04,4.500000000000000000e+01
2.315500000000000000e+04,4.600000000000000000e+01
2.318900000000000000e+04,3.400000000000000000e+01
2.327200000000000000e+04,8.300000000000000000e+01
2.331400000000000000e+04,4.200000000000000000e+01
2.335700000000000000e+04,4.300000000000000000e+01
2.338400000000000000e+04,2.700000000000000000e+01
2.341000000000000000e+04,2.600000000000000000e+01
2.343000000000000000e+04,2.000000000000000000e+01
2.355900000000000000e+04,1.290000000000000000e+02
2.360500000000000000e+04,4.600000000000000000e+01
2.363700000000000000e+04,3.200000000000000000e+01
2.369600000000000000e+04,5.900000000000000000e+01
2.373200000000000000e+04,3.600000000000000000e+01
2.378100000000000000e+04,4.900000000000000000e+01
2.381600000000000000e+04,3.500000000000000000e+01
2.389900000000000000e+04,8.300000000000000000e+01
2.393500000000000000e+04,3.600000000000000000e+01
2.398000000000000000e+04,4.500000000000000000e+01
2.401400000000000000e+04,3.400000000000000000e+01
2.404200000000000000e+04,2.800000000000000000e+01
2.407300000000000000e+04,3.100000000000000000e+01
2.409200000000000000e+04,1.900000000000000000e+01
2.419500000000000000e+04,1.030000000000000000e+02
2.423400000000000000e+04,3.900000000000000000e+01
2.427000000000000000e+04,3.600000000000000000e+01
2.430400000000000000e+04,3.400000000000000000e+01
2.434500000000000000e+04,4.100000000000000000e+01
2.442600000000000000e+04,8.100000000000000000e+01
2.446400000000000000e+04,3.800000000000000000e+01
2.451800000000000000e+04,5.400000000000000000e+01
2.455800000000000000e+04,4.000000000000000000e+01
2.462500000000000000e+04,6.700000000000000000e+01
2.469400000000000000e+04,6.900000000000000000e+01
2.471200000000000000e+04,1.800000000000000000e+01
2.480500000000000000e+04,9.300000000000000000e+01
2.484700000000000000e+04,4.200000000000000000e+01
2.489500000000000000e+04,4.800000000000000000e+01
2.495600000000000000e+04,6.100000000000000000e+01
2.503500000000000000e+04,7.900000000000000000e+01
2.507700000000000000e+04,4.200000000000000000e+01
