timestep,reward
2.380000000000000000e+04,3.000000000000000000e+01
2.384900000000000000e+04,4.900000000000000000e+01
2.387800000000000000e+04,2.900000000000000000e+01
2.398900000000000000e+04,1.110000000000000000e+02
2.404900000000000000e+04,6.000000000000000000e+01
2.416300000000000000e+04,1.140000000000000000e+02
2.419900000000000000e+04,3.600000000000000000e+01
2.423800000000000000e+04,3.900000000000000000e+01
2.428200000000000000e+04,4.400000000000000000e+01
2.431200000000000000e+04,3.000000000000000000e+01
2.440600000000000000e+04,9.400000000000000000e+01
2.442700000000000000e+04,2.100000000000000000e+01
2.445400000000000000e+04,2.700000000000000000e+01
2.447500000000000000e+04,2.100000000000000000e+01
2.455400000000000000e+04,7.900000000000000000e+01
2.458100000000000000e+04,2.700000000000000000e+01
2.470900000000000000e+04,1.280000000000000000e+02
2.478000000000000000e+04,7.100000000000000000e+01
2.479100000000000000e+04,1.100000000000000000e+01
2.483500000000000000e+04,4.400000000000000000e+01
2.486300000000000000e+04,2.800000000000000000e+01
2.489000000000000000e+04,2.700000000000000000e+01
2.498300000000000000e+04,9.300000000000000000e+01
2.501600000000000000e+04,3.300000000000000000e+01
2.503500000000000000e+04,1.900000000000000000e+01
2.505700000000000000e+04,2.200000000000000000e+01
2.512600000000000000e+04,6.900000000000000000e+01
2.521800000000000000e+04,9.200000000000000000e+01
2.526200000000000000e+04,4.400000000000000000e+01
2.529200000000000000e+04,3.000000000000000000e+01
2.531700000000000000e+04,2.500000000000000000e+01
2.544100000000000000e+04,1.240000000000000000e+02
2.548600000000000000e+04,4.500000000000000000e+01
2.550400000000000000e+04,1.800000000000000000e+01
